"Toronto","Canada","YTO","-"
"Toronto City Centre","Canada","YTZ","CYTZ"
"Toronto Lester B. Pearson Intl","Canada","YYZ","CYYZ"
"Tororo","Uganda","TRY","-"
"Torrance","United States","TOA","KTOA"
"Torremolinos","Spain","UTL","-"
"Torreon","Mexico","TRC","MMTC"
"Torres","Vanuatu","TOH","NVSD"
"Torrington","United States","TOR","KTOR"
"Torsby","Sweden","TYF","ESST"
"Tortola","British Virgin Islands","EIS","TUPJ"
"Tortola Wstend Spb","British Virgin Islands","TOV","-"
"Tortoli","Italy","TTB","-"
"Tortuquero","Costa Rica","TTQ","-"
"Torwood","Australia","TWP","-"
"Totness","Suriname","TOT","SMCD"
"Tottenham Hale Station","United Kingdom","TTK","-"
"Tottori","Japan","TTJ","RJOR"
"Touba","Ivory Coast","TOZ","DITM"
"Tougan","Burkina Faso","TUQ","-"
"Touggourt","Algeria","TGR","-"
"Touho","New Caledonia","TOU","-"
"Toulon TGV","France","XZV","-"
"Toulon/Hyères","France","TLN","LFTH"
"Toulouse","France","TLS","LFBO"
"Tour Sinai City","Egypt","ELT","HETR"
"Tours","France","TUF","LFOT"
"Tours Saint-Pierre-des-Corps","France","XSH","-"
"Townsville","Australia","TSV","YBTL"
"Toyama","Japan","TOY","RJNT"
"Tozeur","Tunisia","TOE","DTTZ"
"Trabzon","Turkey","TZX","LTCG"
"Trail","Canada","YZZ","-"
"Trang","Thailand","TST","VTST"
"Trapani","Italy","TPS","LICT"
"Traralgon","Australia","TGN","-"
"Trat","Thailand","TDX","VTBO"
"Traverse City","United States","TVC","KTVC"
"Travis Af Base","United States","SUU","KSUU"
"Treasure Cay","The Bahamas","TCB","MYAT"
"Treinta Y Tres","Uruguay","TYT","-"
"Trelew","Argentina","REL","SAVT"
"Tremonton","United States","TRT","-"
"Trenton","United States","TTN","KTTN"
"Trenton","Canada","YTR","CYTR"
"Tres Arroyos","Argentina","OYO","-"
"Tres Esquinas","Colombia","TQS","-"
"Tri-City Airport","United States","TRI","KTRI"
"Trieste","Italy","TRS","LIPQ"
"Trincomalee","Sri Lanka","TRR","VCCT"
"Trinidad","United States","TAD","KTAD"
"Trinidad","Bolivia","TDD","-"
"Trinidad","Cuba","TND","-"
"Trinidad","Colombia","TDA","-"
"Tripoli","Libya","TIP","HLLT"
"Tripoli","Lebanon","KYE","-"
"Trivandrum","India","TRV","VOTV"
"Trollhattan","Sweden","THN","-"
"Trombetas","Brazil","TMT","SBTB"
"Tromso","Norway","TOS","ENTC"
"Trona","United States","TRH","-"
"Trondheim","Norway","TRD","ENVA"
"Troutdale","United States","TTD","KTTD"
"Troy","United States","TOI","KTOI"
"Truckee","United States","TKF","-"
"Trujillo","Peru","TRU","SPRU"
"Trujillo","Honduras","TJI","-"
"Truk","Micronesia","TKK","PTKK"
"Truth Or Consequences","United States","TCS","KTCS"
"Tsabong","Botswana","TBY","-"
"Tsaratanana","Madagascar","TTS","KTTS"
"Tselinograd","Kazakhstan","TSE","UACC"
"Tsetserleg","Mongolia","TSZ","-"
"Tsewi","Papua New Guinea","TSW","-"
"Tshikapa","Democratic Republic of the Congo","TSH","-"
"Tshipise","South Africa","TSD","-"
"Tsili Tsili","Papua New Guinea","TSI","-"
"Tsiroanomandidy","Madagascar","WTS","-"
"Tsumeb","Namibia","TSB","-"
"Tsushima","Japan","TSJ","-"
"Tuba City","United States","TBC","-"
"Tubala","Panama","TUW","-"
"Tubuai","French Polynesia","TUB","NTAT"
"Tucson","United States","TUS","KTUS"
"Tucson Avra Valley","United States","AVW","KAVQ"
"Tucuma","Brazil","TUZ","-"
"Tucuman","Argentina","TUC","SANT"
"Tucumcari","United States","TCC","KTCC"
"Tucupita","Venezuela","TUV","-"
"Tucurui","Brazil","TUR","-"
"Tufi","Papua New Guinea","TFI","-"
"Tuguegarao","Philippines","TUG","RPUT"
"Tuktoyaktuk","Canada","YUB","CYUB"
"Tula","Russia","TYA","-"
"Tulaghi Island","Solomon Islands","TLG","-"
"Tulcan","Ecuador","TUA","-"
"Tulcea","Romania","TCE","-"
"Tulear","Madagascar","TLE","FMST"
"Tuli Lodge","Botswana","TLD","-"
"Tullahoma","United States","THA","KTHA"
"Tulsa","United States","TUL","KTUL"
"Tulsa Jones","United States","RVS","KRVS"
"Tulua","Colombia","ULQ","-"
"Tulugak","Canada","YTK","-"
"Tuluksak","United States","TLT","-"
"Tulum","Mexico","TUY","-"
"Tum","Ethiopia","TUJ","-"
"Tumaco","Colombia","TCO","-"
"Tumbang Samba","Indonesia","TBM","-"
"Tumbes","Peru","TBP","SPME"
"Tumbler Ridge","Canada","TUX","-"
"Tumeremo","Venezuela","TMO","-"
"Tumlingtar","Nepal","TMI","-"
"Tumolbil","Papua New Guinea","TLP","-"
"Tumut","Australia","TUM","-"
"Tungsten","Canada","TNS","-"
"Tunica","United States","UTM","KUTA"
"Tunis","Tunisia","TUN","DTTA"
"Tuntutuliak","United States","WTL","-"
"Tununak","United States","TNK","-"
"Tunxi","China","TXN","ZSTX"
"Tupelo","United States","TUP","KTUP"
"Tupile","Panama","TUE","-"
"Turaif","Saudi Arabia","TUI","OETR"
"Turbat","Pakistan","TUK","-"
"Turbo","Colombia","TRB","-"
"Tureira","French Polynesia","ZTA","NTGY"
"Turin","Italy","TRN","LIMF"
"Turkey Creek","Australia","TKY","-"
"Turku","Finland","TKU","EFTU"
"Turtle Island","Fidji","TTL","-"
"Tuscaloosa","United States","TCL","KTCL"
"Tuskegee","United States","TGE","-"
"Tuticorin","India","TCR","-"
"Tuxekan Island","United States","WNC","-"
"Tuxtla Gutierrez","Mexico","TGZ","MMTG"
"Tuy Hoa","Vietnam","TBB","VVTH"
"Twenty Nine Palms","United States","TNP","KTNP"
"Twin Falls","United States","TWF","KTWF"
"Twin Hills","United States","TWA","-"
"Tyler","United States","TYR","KTYR"
"Tynda","Russia","TYD","-"
"Tyonek","United States","TYE","-"
"Tyumen","Russia","TJM","USTR"
"Tzaneen","South Africa","LTA","-"
"Ua Huka","French Polynesia","UAH","NTMU"
"Ua Pou","French Polynesia","UAP","NTMP"
"Uaxactun","Guatemala","UAX","-"
"Ubari","Libya","QUB","-"
"Ubatuba","Brazil","UBT","-"
"Ube","Japan","UBJ","RJDC"
"Uberaba","Brazil","UBA","SBUR"
"Uberlandia","Brazil","UDI","SBUL"
"Ubon Ratchathani","Thailand","UBP","VTUT"
"Udaipur","India","UDR","VAUD"
"Uden","Netherlands","UDE","KUDG"
"Udine","Italy","UDN","-"
"Udomxay","Laos","UDO","-"
"Udon Thani","Thailand","UTH","VTUD"
"Ufa","Russia","UFA","UWUU"
"Uganik","United States","UGI","-"
"Uherske Hradiste","Czech Republic","UHE","-"
"Uige","Angola","UGO","-"
"Ujae Island","Marshall Islands","UJE","-"
"Ujung Pandang","Indonesia","UPG","WAAA"
"Ukhta","Russia","UCT","-"
"Ukiah","United States","UKI","KUKI"
"Ukunda","Kenya","UKA","HKUK"
"Ulaangom","Mongolia","ULO","-"
"Ulan-Ude","Russia","UUD","-"
"Ulanhot","China","HLH","-"
"Ulei","Vanuatu","ULB","NVSU"
"Ulgii","Mongolia","ULG","-"
"Uliastai","Mongolia","ULZ","-"
"Ulithi","Micronesia","ULI","-"
"Ulsan","South Korea","USN","RKPU"
"Ulundi","South Africa","ULD","-"
"Ulusaba","South Africa","ULX","-"
"Ulyanovsk","Russia","ULY","UWLW"
"Umba","Papua New Guinea","UMC","-"
"Umea","Sweden","UME","ESNU"
"Umiat","United States","UMT","PAUM"
"Umiujaq","Canada","YUD","-"
"Umnak Island","United States","UMB","-"
"Umtata","South Africa","UTT","-"
"Umuarama","Brazil","UMU","-"
"Una","Brazil","UNA","SBTC"
"Unalakleet","United States","UNK","PAUN"
"Unayzah","Saudi Arabia","UZH","-"
"Underkhaan","Mongolia","UNR","-"
"Unguia","Colombia","UNC","-"
"Union City","United States","UCY","KUCY"
"Union Island","Saint Vincent and the Grenadines","UNI","TVSU"
"University/Oxford","United States","UOX","KUOX"
"Unst. Shetland Is.","United Kingdom","UNT","-"
"Upala","Costa Rica","UPL","MRUP"
"Upernavik","Greenland","JUV","-"
"Upiara","Papua New Guinea","UPR","-"
"Upington","South Africa","UTN","FAUP"
"Upland","United States","CCB","KCCB"
"Upolu Point","United States","UPP","PHUP"
"Uraj","Russia","URJ","-"
"Uralsk","Kazakhstan","URA","UARR"
"Uranium City","Canada","YBE","CYBE"
"Uribe","Colombia","URI","-"
"Uriman","Venezuela","URM","-"
"Urmieh","Iran","OMH","KOMH"
"Urrao","Colombia","URR","-"
"Uruapan","Mexico","UPN","MMPN"
"Urubupunga","Brazil","URB","-"
"Uruguaiana","Brazil","URG","-"
"Urumqi","China","URC","ZWWW"
"Uruzgan","Afghanistan","URZ","-"
"Usak","Turkey","USQ","LTBO"
"Useless Loop","Australia","USL","-"
"Ushuaia","Argentina","USH","SAWH"
"Usino","Papua New Guinea","USO","-"
"Usinsk","Russia","USK","-"
"USPS Distribution Centre Newark","United States","JEC","-"
"Ust-Ilimsk","Russia","UIK","-"
"Ust-Kamenogorsk","Kazakhstan","UKK","UASK"
"Ust-Kut","Russia","UKX","-"
"Ust-Tsilma","Russia","UTS","UUYX"
"Ustupo","Panama","UTU","-"
"Utapao","Thailand","UTP","VTBU"
"Utica","United States","UCA","KUCA"
"Utila Island","Honduras","UII","-"
"Utirik","Marshall Islands","UTK","-"
"Utopia Creek","United States","UTO","PAIM"
"Utrecht","Netherlands","UTC","-"
"Uttaradit","Thailand","UTR","-"
"Uummannaq","Greenland","UMD","-"
"Uvalde","United States","UVA","KUVA"
"Uvol","Papua New Guinea","UVO","-"
"Uyak","United States","KUY","-"
"Uyo","Nigeria","QUO","DNAI"
"Uyuni","Bolivia","UYU","SLUY"
"Uzhgorod","Ukraine","UDJ","-"
"V. Constitucion","Mexico","VIB","-"
"Vaasa","Finland","VAA","EFVA"
"Vadodara","India","BDQ","VABO"
"Vadso","Norway","VDS","ENVD"
"Vaeroy","Norway","VRY","ENVY"
"Vahitahi","French Polynesia","VHZ","NTUV"
"Vail/Eagle","United States","EGE","KEGE"
"Vail/Eagle Avon","United States","WHR","-"
"Val D'Isere","France","VAZ","-"
"Val D'Or","Canada","YVO","CYVO"
"Valcheta","Argentina","VCF","-"
"Valdez","United States","VDZ","PAVD"
"Valdivia","Chile","ZAL","SCVL"
"Valdosta","United States","VLD","KVLD"
"Valenca","Brazil","VAL","-"
"Valence","France","VAF","LFLU"
"Valence","Spain","VLC","LEVC"
"Valencia Railway Station","Spain","YJV","-"
"Valencia Venezuela","Venezuela","VLN","SVVA"
"Valentine","United States","VTN","KVTN"
"Valera","Venezuela","VLV","-"
"Valesdir","Vanuatu","VLS","-"
"Valladolid","Spain","VLL","KVLL"
"Valladolid bus station","Spain","XJN","-"
"Valle","United States","VLE","-"
"Valle De La Pascua","Venezuela","VDP","EKVD"
"Valledupar","Colombia","VUP","SKVP"
"Vallejo","United States","VLO","-"
"Vallenar","Chile","VLR","-"
"Valparaiso","United States","VPZ","KVPZ"
"Valparaiso","Chile","VAP","-"
"Valverde","Spain","VDE","GCHI"
"Van","Turkey","VAN","LTCI"
"Van Horn","United States","VHN","KVHN"
"Vancouver","Canada","YVR","CYVR"
"Vancouver Boundary","Canada","YDT","CZBB"
"Vancouver Harbour Sp","Canada","CXH","CYHC"
"Vandalia","United States","VLA","KVLA"
"Vanimo","Papua New Guinea","VAI","-"
"Vannes","France","VNE","LFRV"
"Vanrook","Australia","VNR","-"
"Vanuabalavu","Fidji","VBV","-"
"Varadero","Cuba","VRA","MUVR"
"Varanasi","India","VNS","VIBN"
"Vardoe","Norway","VAW","ENSS"
"Varginha","Brazil","VAG","-"
"Varkaus","Finland","VRK","EFVR"
"Varna","Bulgaria","VAR","LBWN"
"Varsovie","Poland","WAW","EPWA"
"Varsovie-Modlin","Poland","WMI","EPMO"
"Vasteras","Sweden","VST","ESOW"
"Vastervik","Sweden","VVK","-"
"Vatomandry","Madagascar","VAT","-"
"Vatry International","France","XCR","LFOK"
"Vatukoula","Fidji","VAU","-"
"Vatulele","Fidji","VTF","-"
"Vava'U","Tonga","VAV","-"
"Vaxjo","Sweden","VXO","ESMX"
"Vejle","Denmark","VEJ","-"
"Velikij Ustyug","Russia","VUS","-"
"Velikiye Luki","Russia","VLU","-"
"Venetie","United States","VEE","-"
"Venice","United States","VNC","KVNC"
"Venise","Italy","VCE","LIPZ"
"Venise Treviso","Italy","TSF","LIPH"
"Veracruz","Mexico","VER","MMVR"
"Vermilion","Canada","YVG","CYVG"
"Vernal","United States","VEL","KVEL"
"Vernon","Canada","YVE","CYVK"
"Vero Beach","United States","VRB","KVRB"
"Verona Brescia/Montichiari Airport","Italy","VBS","LIPO"
"Vérone","Italy","VRN","LIPX"
"Versailles","United States","VRS","-"
"Vestmannaeyjar","Iceland","VEY","-"
"Vicenza","Italy","VIC","-"
"Vichadero","Uruguay","VCH","-"
"Vichy","France","VHY","-"
"Vichy Usa","United States","VIH","KVIH"
"Victoria","United States","VCT","KVCT"
"Victoria","Canada","YYJ","CYYJ"
"Victoria","Cameroon","VCC","-"
"Victoria","Chile","ZIC","-"
"Victoria","Honduras","VTA","KVTA"
"Victoria Falls","Zimbabwe","VFA","FVFA"
"Victoria Inner Harbour Apt","Canada","YWH","-"
"Victoria R. Downs","Australia","VCD","-"
"Victorville","United States","VCV","KVCV"
"Vidalia","United States","VDI","KVDI"
"Vidin","Bulgaria","VID","-"
"Viedma","Argentina","VDM","SAVV"
"Viengxay","Laos","VNG","-"
"Vienne","Austria","VIE","LOWW"
"Vientiane","Laos","VTE","VLVT"
"Vieques","Puerto Rico","VQS","TJVQ"
"View Cove","United States","VCB","KVCB"
"Vigo","Spain","VGO","LEVX"
"Vijayawada","India","VGA","-"
"Vila Real","Portugal","VRL","-"
"Vilanculos","Mozambique","VNX","FQVL"
"Vilhelmina","Sweden","VHM","-"
"Vilhena","Brazil","BVH","SBVH"
"Villa Dolores","Argentina","VDR","-"
"Villa Gesell","Argentina","VLG","SAZV"
"Villa Mercedes","Argentina","VME","-"
"Villa Montes","Bolivia","VLM","-"
"Villagarzon","Colombia","VGZ","-"
"Villahermosa","Mexico","VSA","MMVA"
"Villavicencio","Colombia","VVC","-"
"Vilnius","Lithuania","VNO","EYVI"
"Vincennes","United States","OEA","KOEA"
"Vinh","Vietnam","VII","VVVH"
"Vinh Long","Vietnam","XVL","-"
"Vinnica","Ukraine","VIN","-"
"Viqueque","Indonesia","VIQ","KVIQ"
"Virac","Philippines","VRC","-"
"Virgin Gorda","British Virgin Islands","VIJ","TUPW"
"Viru","Solomon Islands","QVU","-"
"Visalia","United States","VIS","KVIS"
"Visby","Sweden","VBY","ESSV"
"Viseu","Portugal","VSE","-"
"Vishakhapatnam","India","VTZ","VOVZ"
"Vitebsk","Belarus","VTB","-"
"Vitoria","Brazil","VIX","SBVT"
"Vitoria","Spain","VIT","LEVT"
"Vitoria Da Conquista","Brazil","VDC","-"
"Vittel","France","VTL","-"
"Vivigani","Papua New Guinea","VIV","-"
"Vladivostok","Russia","VVO","UHWW"
"Vohemar","Madagascar","VOH","-"
"Voinjama","Liberia","VOI","-"
"Vojens","Denmark","SKS","EKSP"
"Volgodonsk","Russia","VLK","-"
"Volgograd","Russia","VOG","URWW"
"Vologda","Russia","VGD","-"
"Volos","Greece","VOL","LGBL"
"Vopnafjordur","Iceland","VPN","-"
"Vorkuta","Russia","VKT","-"
"Voronezh","Russia","VOZ","UUOO"
"Votuporanga","Brazil","VOT","-"
"Vredendal","South Africa","VRE","-"
"Vryburg","South Africa","VRU","-"
"Vryheid","South Africa","VYD","-"
"Wabag","Papua New Guinea","WAB","-"
"Wabo","Papua New Guinea","WAO","-"
"Wabush","Canada","YWK","CYWK"
"Waca","Ethiopia","WAC","-"
"Waco","United States","ACT","KACT"
"Waco Kungo","Angola","CEO","-"
"Wad Medani","Sudan","DNI","-"
"Wadi Ain","Yemen","WDA","-"
"Wadi-Ad-Dawasir","Saudi Arabia","WAE","-"
"Wagau","Papua New Guinea","WGU","-"
"Wageningen","Suriname","AGI","SMWA"
"Wagethe","Indonesia","WET","-"
"Wagga-Wagga","Australia","WGA","YSWG"
"Wagny","Gabon","WGY","-"
"Wahpeton","United States","WAH","-"
"Waikoloa","United States","WKL","-"
"Waimanalo","United States","BLW","-"
"Waingapu","Indonesia","WGP","WRRW"
"Wainwright","United States","AIN","PAWT"
"Waitangi","New Zealand","WGN","-"
"Wajima","Japan","NTQ","RJNW"
"Wajir","Kenya","WJR","-"
"Wakaya Island","Fidji","KAY","-"
"Wake Island","United States","AWK","PWAK"
"Wakkanai","Japan","WKJ","RJCW"
"Wakunai","Papua New Guinea","WKN","-"
"Walaha","Vanuatu","WLH","-"
"Walcha","Australia","WLC","-"
"Wales","United States","WAA","-"
"Walgett","Australia","WGE","-"
"Walker'S Cay","The Bahamas","WKR","-"
"Walla Walla","United States","ALW","KALW"
"Wallal","Australia","WLA","-"
"Wallis Is.","Wallis and Futuna","WLS","NLWW"
"Walnut Ridge","United States","ARG","KARG"
"Walterboro","United States","RBW","KRBW"
"Waltham","United States","WLM","-"
"Walvis Bay","South Africa","WVB","FYWB"
"Wamena","Indonesia","WMX","-"
"Wana","Pakistan","WAF","-"
"Wanaka","New Zealand","WKA","NZWF"
"Wanganui","New Zealand","WAG","NZWU"
"Wangaratta","Australia","WGT","-"
"Wangerooge","Germany","AGE","EDWG"
"Wanigela","Papua New Guinea","AGL","-"
"Wantoat","Papua New Guinea","WTT","-"
"Wanuma","Papua New Guinea","WNU","-"
"Wanxian","China","WXN","-"
"Wapakoneta","United States","AXV","KAXV"
"Wapenamanda","Papua New Guinea","WBM","-"
"Warder","Ethiopia","WRA","-"
"Ware","United States","UWA","-"
"Waris","Indonesia","WAR","-"
"Warraber Island","Australia","WBA","-"
"Warracknabeal","Australia","WKB","-"
"Warrangal","India","WGC","-"
"Warrawagine","Australia","WRW","-"
"Warren","Australia","QRR","-"
"Warri","Nigeria","QRW","-"
"Warrnambool","Australia","WMB","-"
"Warroad","United States","WAX","-"
"Warwick","Australia","WAZ","-"
"Washabo","Suriname","WSO","-"
"Washington","United States","WAS","-"
"Washington Dulles","United States","IAD","KIAD"
"Washington National","United States","DCA","KDCA"
"Washington Ocw","United States","OCW","KOCW"
"Washington Wsg","United States","WSG","-"
"Wasilla","United States","WWA","-"
"Wasior","Indonesia","WSR","-"
"Waskaganish","Canada","YKQ","CYKQ"
"Waspam","Nicaragua","WSP","MNWP"
"Wasu","Papua New Guinea","WSU","-"
"Wasua","Papua New Guinea","WSA","-"
"Waterfall","United States","KWF","-"
"Waterford","Ireland","WAT","EIWF"
"Waterloo","United States","ALO","KALO"
"Waterloo","Australia","WLO","-"
"Watertown","United States","ART","-"
"Watertown","United States","ATY","KATY"
"Waterville","United States","WVL","KWVL"
"Watson Lake","Canada","YQH","CYQH"
"Watsonville","United States","WVI","KWVI"
"Wau","Papua New Guinea","WUG","-"
"Wau","Sudan","WUU","HSWW"
"Wauchope","Australia","WAU","-"
"Waukegan","United States","UGN","KUGN"
"Waukesha","United States","UES","KUES"
"Waukon","United States","UKN","-"
"Wausau","United States","AUW","KAUW"
"Wausau Central Wi","United States","CWA","KCWA"
"Wave Hill","Australia","WAV","-"
"Waverney","Australia","WAN","-"
"Wawa","Canada","YXZ","CYXZ"
"Wawoi Falls","Papua New Guinea","WAJ","-"
"Waycross","United States","AYS","KAYS"
"Weam","Papua New Guinea","WEP","-"
"Weasua","Liberia","WES","-"
"Weatherford","United States","WEA","KWEA"
"Webequie","Canada","YWP","CYWP"
"Webster City","United States","EBS","KEBS"
"Wedau","Papua New Guinea","WED","-"
"Wedjh","Saudi Arabia","EJH","-"
"Wee Waa","Australia","WEW","-"
"Weeping Water","United States","EPG","-"
"Weerawila","Sri Lanka","WRZ","VCCW"
"Weeze","Germany","NRN","EDLV"
"Weifang","China","WEF","ZSWF"
"Weihai","China","WEH","ZSWH"
"Weipa","Australia","WEI","-"
"Welkom","South Africa","WEL","-"
"Wellington","New Zealand","WLG","NZWN"
"Wells","United States","LWL","KLWL"
"Wellsville","United States","ELZ","KELZ"
"Welshpool","Australia","WHL","-"
"Wemindji","Canada","YNC","CYNC"
"Wenatchee","United States","EAT","KEAT"
"Wendover","United States","ENV","KENV"
"Wenshan","China","WNH","ZPWS"
"Wenzhou","China","WNZ","ZSWZ"
"West Bend","United States","ETB","KETB"
"West Chicago","United States","DPA","KDPA"
"West End","The Bahamas","WTD","-"
"West Kavik","United States","VKW","-"
"West Kuparuk","United States","XPU","-"
"West Malling","United Kingdom","WEM","-"
"West Memphis","United States","AWM","KAWM"
"West Palm Beach","United States","PBI","KPBI"
"West Point","United States","KWP","-"
"West Wyalong","Australia","WWY","YWWL"
"West Yellowstone","United States","WYS","KWYS"
"Westchester County","United States","HPN","KHPN"
"Westerland","Germany","GWT","EDXW"
"Westerly","United States","WST","KWST"
"Westhampton","United States","FOK","KFOK"
"Westport","New Zealand","WSZ","NZWS"
"Westray","United Kingdom","WRY","-"
"Westsound","United States","WSX","-"
"Wewak","Papua New Guinea","WWK","-"
"Wexford","Ireland","WEX","-"
"Whakatane","New Zealand","WHK","NZWK"
"Whale Cove","Canada","YXN","CYXN"
"Whale Pass","United States","WWP","-"
"Whalsay","United Kingdom","WHS","-"
"Whangarei","New Zealand","WRE","NZWR"
"Wharton","United States","WHT","-"
"Wheatland","United States","EAN","KEAN"
"Whistler","Canada","YWS","-"
"White Mountain","United States","WMO","-"
"White River","Canada","YWR","-"
"Whitecourt","Canada","YZU","-"
"Whitefield","United States","HIE","KHIE"
"Whitehorse","Canada","YXY","CYXY"
"Whitehouse","United States","NEN","KNEN"
"Whiteriver","United States","WTR","-"
"Whitesburg","United States","BRG","-"
"Whitianga","New Zealand","WTZ","-"
"Whyalla","Australia","WYA","-"
"Wiarton","Canada","YVV","CYVV"
"Wichita","United States","ICT","KICT"
"Wichita Falls","United States","SPS","KSPS"
"Wichita Falls Kickapoo","United States","KIP","-"
"Wick","United Kingdom","WIC","-"
"Wilcannia","Australia","WIO","-"
"Wildenrath","Germany","WID","-"
"Wildman Lake","United States","EWD","-"
"Wilhelmshaven","Germany","WVN","-"
"Wilkes-Barre/Scranton","United States","AVP","KAVP"
"Wilkesboro","United States","IKB","-"
"Williams Harbour","Canada","YWM","-"
"Williams Lake","Canada","YWL","CYWL"
"Williamsport","United States","IPT","KIPT"
"Williston","United States","ISN","KISN"
"Willmar","United States","ILL","KILL"
"Willoughby","United States","LNN","KLNN"
"Willow","United States","WOW","-"
"Willows","United States","WLW","KWLW"
"Wilmington","United States","ILN","KILN"
"Wilmington","United States","ILM","-"
"Wilmington Railway Station","United States","ZWI","-"
"Wiluna","Australia","WUN","-"
"Winchester","United States","WGO","-"
"Windarra","Australia","WND","-"
"Winder","United States","WDR","KWDR"
"Windhoek","Namibia","WDH","FYWH"
"Windhoek Eros","Namibia","ERS","FYWE"
"Windom","United States","MWM","KMWM"
"Windorah","Australia","WNR","-"
"Windsor","Canada","YQG","CYQG"
"Winfield","United States","WLD","KWLD"
"Winisk","Canada","YWN","-"
"Wink","United States","INK","KINK"
"Winnemucca","United States","WMC","KWMC"
"Winnipeg","Canada","YWG","CYWG"
"Winslow","United States","INW","KINW"
"Winter Haven","United States","GIF","KGIF"
"Winter Park","United States","QWP","-"
"Winton","Australia","WIN","-"
"Wipim","Papua New Guinea","WPM","-"
"Wiscasset","United States","ISS","-"
"Wisconsin Rapids","United States","ISW","KISW"
"Wise","United States","LNP","KLNP"
"Wiseman","United States","WSM","-"
"Wittenoom Gorge","Australia","WIT","-"
"Witu","Papua New Guinea","WIU","-"
"Woburn","United States","WBN","-"
